FIPS,state_name,county_name,value
55009,Wisconsin,Brown,Bin 6
46135,South Dakota,Yankton,Bin 3
46053,South Dakota,Gregory,Bin 2
05083,Arkansas,Logan,Bin 2
05129,Arkansas,Searcy,Bin 2
06005,California,Amador,Bin 6
08089,Colorado,Otero,Bin 4
38015,North Dakota,Burleigh,Bin 2
55083,Wisconsin,Oconto,Bin 2
55071,Wisconsin,Manitowoc,Bin 5
46121,South Dakota,Todd,Bin 4
46039,South Dakota,Deuel,Bin 2
46011,South Dakota,Brookings,Bin 5
08101,Colorado,Pueblo,Bin 5
08003,Colorado,Alamosa,Bin 5
08011,Colorado,Bent,Bin 6
38057,North Dakota,Mercer,Bin 3
38091,North Dakota,Steele,Bin 6
38083,North Dakota,Sheridan,Bin 6
55065,Wisconsin,Lafayette,Bin 6
55125,Wisconsin,Vilas,Bin 4
55109,Wisconsin,St. Croix,Bin 4
46081,South Dakota,Lawrence,Bin 6
46031,South Dakota,Corson,Bin 6
08014,Colorado,Broomfield,Bin 6
12049,Florida,Hardee,Bin 6
12077,Florida,Liberty,Bin 2
13161,Georgia,Jeff Davis,Bin 2
13197,Georgia,Marion,Bin 3
56045,Wyoming,Weston,Bin 5
05047,Arkansas,Franklin,Bin 2
05123,Arkansas,St. Francis,Bin 3
47181,Tennessee,Wayne,Bin 2
13175,Georgia,Laurens,Bin 4
13081,Georgia,Crisp,Bin 5
13003,Georgia,Atkinson,Bin 3
01007,Alabama,Bibb,Bin 2
38011,North Dakota,Bowman,Bin 3
27117,Minnesota,Pipestone,Bin 5
29091,Missouri,Howell,Bin 3
47115,Tennessee,Marion,Bin 3
47095,Tennessee,Lake,Bin 2
13247,Georgia,Rockdale,Bin 6
13015,Georgia,Bartow,Bin 4
17169,Illinois,Schuyler,Bin 2
16047,Idaho,Gooding,Bin 2
29209,Missouri,Stone,Bin 3
31061,Nebraska,Franklin,Bin 2
17015,Illinois,Carroll,Bin 3
47125,Tennessee,Montgomery,Bin 5
47161,Tennessee,Stewart,Bin 4
13097,Georgia,Douglas,Bin 5
13321,Georgia,Worth,Bin 5
16037,Idaho,Custer,Bin 2
17005,Illinois,Bond,Bin 4
17187,Illinois,Warren,Bin 4
17145,Illinois,Perry,Bin 4
17065,Illinois,Hamilton,Bin 3
20015,Kansas,Butler,Bin 4
18047,Indiana,Franklin,Bin 5
19173,Iowa,Taylor,Bin 3
19109,Iowa,Kossuth,Bin 5
48489,Texas,Willacy,Bin 3
48479,Texas,Webb,Bin 3
48201,Texas,Harris,Bin 3
48165,Texas,Gaines,Bin 3
48369,Texas,Parmer,Bin 3
13063,Georgia,Clayton,Bin 6
13211,Georgia,Morgan,Bin 5
17159,Illinois,Richland,Bin 4
17079,Illinois,Jasper,Bin 4
17049,Illinois,Effingham,Bin 4
20125,Kansas,Montgomery,Bin 3
20039,Kansas,Decatur,Bin 2
20089,Kansas,Jewell,Bin 2
18059,Indiana,Hancock,Bin 6
48147,Texas,Fannin,Bin 4
48111,Texas,Dallam,Bin 6
50019,Vermont,Orleans,Bin 6
13005,Georgia,Bacon,Bin 3
13187,Georgia,Lumpkin,Bin 4
18099,Indiana,Marshall,Bin 6
19133,Iowa,Monona,Bin 2
19051,Iowa,Davis,Bin 6
19065,Iowa,Fayette,Bin 2
19015,Iowa,Boone,Bin 4
19183,Iowa,Washington,Bin 2
19113,Iowa,Linn,Bin 5
19039,Iowa,Clarke,Bin 6
41063,Oregon,Wallowa,Bin 4
41059,Oregon,Umatilla,Bin 6
33003,New Hampshire,Carroll,Bin 6
33019,New Hampshire,Sullivan,Bin 6
35009,New Mexico,Curry,Bin 6
19097,Iowa,Jackson,Bin 2
26073,Michigan,Isabella,Bin 6
19059,Iowa,Dickinson,Bin 6
19095,Iowa,Iowa,Bin 2
19135,Iowa,Monroe,Bin 6
19197,Iowa,Wright,Bin 2
20095,Kansas,Kingman,Bin 2
20113,Kansas,McPherson,Bin 4
20151,Kansas,Pratt,Bin 5
41029,Oregon,Jackson,Bin 4
42039,Pennsylvania,Crawford,Bin 4
35015,New Mexico,Eddy,Bin 4
36101,New York,Steuben,Bin 6
17067,Illinois,Hancock,Bin 2
16021,Idaho,Boundary,Bin 2
26125,Michigan,Oakland,Bin 5
26047,Michigan,Emmet,Bin 4
17179,Illinois,Tazewell,Bin 5
20045,Kansas,Douglas,Bin 4
20101,Kansas,Lane,Bin 2
20003,Kansas,Anderson,Bin 3
20073,Kansas,Greenwood,Bin 2
42015,Pennsylvania,Bradford,Bin 3
44001,Rhode Island,Bristol,Bin 1
45033,South Carolina,Dillon,Bin 4
25027,Massachusetts,Worcester,Bin 6
26097,Michigan,Mackinac,Bin 2
16081,Idaho,Teton,Bin 5
16057,Idaho,Latah,Bin 4
26035,Michigan,Clare,Bin 5
19167,Iowa,Sioux,Bin 2
27033,Minnesota,Cottonwood,Bin 6
39143,Ohio,Sandusky,Bin 6
22023,Louisiana,Cameron,Bin 5
26083,Michigan,Keweenaw,Bin 5
26159,Michigan,Van Buren,Bin 4
26149,Michigan,St. Joseph,Bin 6
16017,Idaho,Bonner,Bin 2
17085,Illinois,Jo Daviess,Bin 4
19103,Iowa,Johnson,Bin 4
27001,Minnesota,Aitkin,Bin 5
20007,Kansas,Barber,Bin 2
20121,Kansas,Miami,Bin 2
22027,Louisiana,Claiborne,Bin 4
22019,Louisiana,Calcasieu,Bin 5
24021,Maryland,Frederick,Bin 6
26153,Michigan,Schoolcraft,Bin 5
26009,Michigan,Antrim,Bin 5
17167,Illinois,Sangamon,Bin 6
16009,Idaho,Benewah,Bin 4
40109,Oklahoma,Oklahoma,Bin 4
40017,Oklahoma,Canadian,Bin 3
25009,Massachusetts,Essex,Bin 2
25019,Massachusetts,Nantucket,Bin 6
36073,New York,Orleans,Bin 5
36079,New York,Putnam,Bin 4
27063,Minnesota,Jackson,Bin 6
27169,Minnesota,Winona,Bin 5
27155,Minnesota,Traverse,Bin 5
17133,Illinois,Monroe,Bin 5
17059,Illinois,Gallatin,Bin 5
40015,Oklahoma,Caddo,Bin 2
01011,Alabama,Bullock,Bin 3
20147,Kansas,Phillips,Bin 2
36081,New York,Queens,Bin 2
36033,New York,Franklin,Bin 6
36083,New York,Rensselaer,Bin 6
27099,Minnesota,Mower,Bin 6
28047,Mississippi,Harrison,Bin 2
17181,Illinois,Union,Bin 5
17193,Illinois,White,Bin 5
20201,Kansas,Washington,Bin 2
20019,Kansas,Chautauqua,Bin 2
20119,Kansas,Meade,Bin 2
20077,Kansas,Harper,Bin 2
20199,Kansas,Wallace,Bin 2
36021,New York,Columbia,Bin 6
36107,New York,Tioga,Bin 4
28045,Mississippi,Hancock,Bin 2
28153,Mississippi,Wayne,Bin 2
28039,Mississippi,George,Bin 3
17101,Illinois,Lawrence,Bin 5
17131,Illinois,Mercer,Bin 3
17177,Illinois,Stephenson,Bin 6
36057,New York,Montgomery,Bin 6
01027,Alabama,Clay,Bin 2
21145,Kentucky,McCracken,Bin 2
37179,North Carolina,Union,Bin 4
29119,Missouri,McDonald,Bin 4
29213,Missouri,Taney,Bin 5
29011,Missouri,Barton,Bin 5
17203,Illinois,Woodford,Bin 4
20107,Kansas,Linn,Bin 2
29051,Missouri,Cole,Bin 4
36099,New York,Seneca,Bin 6
21117,Kentucky,Kenton,Bin 4
37011,North Carolina,Avery,Bin 3
37073,North Carolina,Gates,Bin 2
29021,Missouri,Buchanan,Bin 5
29165,Missouri,Platte,Bin 4
17113,Illinois,McLean,Bin 5
17115,Illinois,Macon,Bin 5
36109,New York,Tompkins,Bin 5
21037,Kentucky,Campbell,Bin 4
37185,North Carolina,Warren,Bin 4
38051,North Dakota,McIntosh,Bin 3
39135,Ohio,Preble,Bin 6
29147,Missouri,Nodaway,Bin 6
29111,Missouri,Lewis,Bin 2
29097,Missouri,Jasper,Bin 5
20091,Kansas,Johnson,Bin 4
21041,Kentucky,Carroll,Bin 2
48085,Texas,Collin,Bin 6
39015,Ohio,Brown,Bin 3
39105,Ohio,Meigs,Bin 5
29009,Missouri,Barry,Bin 4
29173,Missouri,Ralls,Bin 6
29129,Missouri,Mercer,Bin 6
34017,New Jersey,Hudson,Bin 1
18171,Indiana,Warren,Bin 6
55101,Wisconsin,Racine,Bin 6
18181,Indiana,White,Bin 6
18017,Indiana,Cass,Bin 6
18081,Indiana,Johnson,Bin 6
39111,Ohio,Monroe,Bin 3
39029,Ohio,Columbiana,Bin 5
30067,Montana,Park,Bin 2
30091,Montana,Sheridan,Bin 2
31105,Nebraska,Kimball,Bin 2
31029,Nebraska,Chase,Bin 2
17019,Illinois,Champaign,Bin 6
20173,Kansas,Sedgwick,Bin 5
18039,Indiana,Elkhart,Bin 6
18067,Indiana,Howard,Bin 6
18013,Indiana,Brown,Bin 6
18109,Indiana,Morgan,Bin 6
18003,Indiana,Allen,Bin 6
18169,Indiana,Wabash,Bin 6
39093,Ohio,Lorain,Bin 6
39155,Ohio,Trumbull,Bin 6
40003,Oklahoma,Alfalfa,Bin 2
31169,Nebraska,Thayer,Bin 2
31157,Nebraska,Scotts Bluff,Bin 3
31027,Nebraska,Cedar,Bin 2
18115,Indiana,Ohio,Bin 6
18177,Indiana,Wayne,Bin 5
18135,Indiana,Randolph,Bin 5
18137,Indiana,Ripley,Bin 4
18023,Indiana,Clinton,Bin 6
18133,Indiana,Putnam,Bin 5
40139,Oklahoma,Texas,Bin 2
40147,Oklahoma,Washington,Bin 4
40085,Oklahoma,Love,Bin 2
31015,Nebraska,Boyd,Bin 2
31025,Nebraska,Cass,Bin 5
26081,Michigan,Kent,Bin 6
17073,Illinois,Henry,Bin 2
19185,Iowa,Wayne,Bin 6
18025,Indiana,Crawford,Bin 6
18119,Indiana,Owen,Bin 5
19033,Iowa,Cerro Gordo,Bin 5
40129,Oklahoma,Roger Mills,Bin 2
31165,Nebraska,Sioux,Bin 6
31131,Nebraska,Otoe,Bin 4
32023,Nevada,Nye,Bin 6
26155,Michigan,Shiawassee,Bin 5
19053,Iowa,Decatur,Bin 6
19057,Iowa,Des Moines,Bin 5
55137,Wisconsin,Waushara,Bin 5
56009,Wyoming,Converse,Bin 5
56027,Wyoming,Niobrara,Bin 2
05135,Arkansas,Sharp,Bin 2
21023,Kentucky,Bracken,Bin 5
25007,Massachusetts,Dukes,Bin 6
25003,Massachusetts,Berkshire,Bin 6
17137,Illinois,Morgan,Bin 5
05035,Arkansas,Crittenden,Bin 4
39007,Ohio,Ashtabula,Bin 6
41049,Oregon,Morrow,Bin 3
05055,Arkansas,Greene,Bin 2
08085,Colorado,Montrose,Bin 5
26023,Michigan,Branch,Bin 6
34037,New Jersey,Sussex,Bin 5
36023,New York,Cortland,Bin 5
05089,Arkansas,Marion,Bin 3
42105,Pennsylvania,Potter,Bin 4
42085,Pennsylvania,Mercer,Bin 6
48431,Texas,Sterling,Bin 6
51770,Virginia,Roanoke,Bin 6
09120,Connecticut,Greater Bridgeport,Bin 3
12011,Florida,Broward,Bin 3
12127,Florida,Volusia,Bin 6
36097,New York,Schuyler,Bin 6
36041,New York,Hamilton,Bin 6
37195,North Carolina,Wilson,Bin 5
27025,Minnesota,Chisago,Bin 5
27091,Minnesota,Martin,Bin 6
26001,Michigan,Alcona,Bin 2
51011,Virginia,Appomattox,Bin 4
51173,Virginia,Smyth,Bin 3
13145,Georgia,Harris,Bin 3
13143,Georgia,Haralson,Bin 3
13083,Georgia,Dade,Bin 3
37003,North Carolina,Alexander,Bin 5
37189,North Carolina,Watauga,Bin 3
28075,Mississippi,Lauderdale,Bin 3
28003,Mississippi,Alcorn,Bin 3
28011,Mississippi,Bolivar,Bin 2
51750,Virginia,Radford,Bin 3
51630,Virginia,Fredericksburg,Bin 3
51157,Virginia,Rappahannock,Bin 6
51670,Virginia,Hopewell,Bin 2
51640,Virginia,Galax,Bin 3
13275,Georgia,Thomas,Bin 5
13259,Georgia,Stewart,Bin 4
38063,North Dakota,Nelson,Bin 2
38047,North Dakota,Logan,Bin 2
39023,Ohio,Clark,Bin 5
39041,Ohio,Delaware,Bin 6
28095,Mississippi,Monroe,Bin 3
46017,South Dakota,Buffalo,Bin 6
55053,Wisconsin,Jackson,Bin 6
55015,Wisconsin,Calumet,Bin 6
55005,Wisconsin,Barron,Bin 2
55067,Wisconsin,Langlade,Bin 5
13065,Georgia,Clinch,Bin 5
17151,Illinois,Pope,Bin 2
17023,Illinois,Clark,Bin 3
39109,Ohio,Miami,Bin 6
39159,Ohio,Union,Bin 6
39019,Ohio,Carroll,Bin 4
47075,Tennessee,Haywood,Bin 3
47023,Tennessee,Chester,Bin 3
26091,Michigan,Lenawee,Bin 4
26151,Michigan,Sanilac,Bin 3
17195,Illinois,Whiteside,Bin 6
18019,Indiana,Clark,Bin 6
40083,Oklahoma,Logan,Bin 2
40091,Oklahoma,McIntosh,Bin 3
47101,Tennessee,Lewis,Bin 3
47133,Tennessee,Overton,Bin 3
26031,Michigan,Cheboygan,Bin 5
26069,Michigan,Iosco,Bin 4
18153,Indiana,Sullivan,Bin 4
18077,Indiana,Jefferson,Bin 5
18127,Indiana,Porter,Bin 6
40107,Oklahoma,Okfuskee,Bin 3
40043,Oklahoma,Dewey,Bin 2
48209,Texas,Hays,Bin 5
48121,Texas,Denton,Bin 5
48303,Texas,Lubbock,Bin 5
48399,Texas,Runnels,Bin 4
27157,Minnesota,Wabasha,Bin 4
28005,Mississippi,Amite,Bin 2
18075,Indiana,Jay,Bin 6
18163,Indiana,Vanderburgh,Bin 4
18155,Indiana,Switzerland,Bin 5
41053,Oregon,Polk,Bin 6
42077,Pennsylvania,Lehigh,Bin 5
48259,Texas,Kendall,Bin 3
48325,Texas,Medina,Bin 5
48249,Texas,Jim Wells,Bin 3
48193,Texas,Hamilton,Bin 2
28027,Mississippi,Coahoma,Bin 2
28147,Mississippi,Walthall,Bin 3
29153,Missouri,Ozark,Bin 2
26139,Michigan,Ottawa,Bin 6
26093,Michigan,Livingston,Bin 6
17095,Illinois,Knox,Bin 5
42069,Pennsylvania,Lackawanna,Bin 6
42093,Pennsylvania,Montour,Bin 6
46087,South Dakota,McCook,Bin 2
48293,Texas,Limestone,Bin 6
48191,Texas,Hall,Bin 3
48305,Texas,Lynn,Bin 2
48107,Texas,Crosby,Bin 2
48137,Texas,Edwards,Bin 6
31129,Nebraska,Nuckolls,Bin 3
31153,Nebraska,Sarpy,Bin 6
31049,Nebraska,Deuel,Bin 2
26101,Michigan,Manistee,Bin 6
19131,Iowa,Mitchell,Bin 4
26161,Michigan,Washtenaw,Bin 4
19129,Iowa,Mills,Bin 6
46067,South Dakota,Hutchinson,Bin 2
46033,South Dakota,Custer,Bin 3
06075,California,San Francisco,Bin 1
08017,Colorado,Cheyenne,Bin 6
01037,Alabama,Coosa,Bin 2
22009,Louisiana,Avoyelles,Bin 2
31177,Nebraska,Washington,Bin 6
34029,New Jersey,Ocean,Bin 2
17011,Illinois,Bureau,Bin 2
20191,Kansas,Sumner,Bin 2
01133,Alabama,Winston,Bin 2
24510,Maryland,Baltimore,Bin 1
48027,Texas,Bell,Bin 6
48021,Texas,Bastrop,Bin 5
48441,Texas,Taylor,Bin 5
38039,North Dakota,Griggs,Bin 3
39149,Ohio,Shelby,Bin 6
27071,Minnesota,Koochiching,Bin 5
20181,Kansas,Sherman,Bin 3
21083,Kentucky,Graves,Bin 2
30079,Montana,Prairie,Bin 6
12061,Florida,Indian River,Bin 5
37041,North Carolina,Chowan,Bin 2
39075,Ohio,Holmes,Bin 5
26095,Michigan,Luce,Bin 3
27067,Minnesota,Kandiyohi,Bin 6
27121,Minnesota,Pope,Bin 3
28099,Mississippi,Neshoba,Bin 4
01045,Alabama,Dale,Bin 2
40071,Oklahoma,Kay,Bin 4
12091,Florida,Okaloosa,Bin 5
13099,Georgia,Early,Bin 3
37143,North Carolina,Perquimans,Bin 1
38033,North Dakota,Golden Valley,Bin 3
38013,North Dakota,Burke,Bin 6
28009,Mississippi,Benton,Bin 2
29085,Missouri,Hickory,Bin 3
29065,Missouri,Dent,Bin 3
31111,Nebraska,Lincoln,Bin 6
31081,Nebraska,Hamilton,Bin 6
46105,South Dakota,Perkins,Bin 2
21019,Kentucky,Boyd,Bin 4
46043,South Dakota,Douglas,Bin 2
23005,Maine,Cumberland,Bin 4
13101,Georgia,Echols,Bin 6
13239,Georgia,Quitman,Bin 4
39087,Ohio,Lawrence,Bin 5
39053,Ohio,Gallia,Bin 6
39039,Ohio,Defiance,Bin 5
38095,North Dakota,Towner,Bin 3
56023,Wyoming,Lincoln,Bin 2
55131,Wisconsin,Washington,Bin 6
55077,Wisconsin,Marquette,Bin 2
48291,Texas,Liberty,Bin 4
37025,North Carolina,Cabarrus,Bin 5
13111,Georgia,Fannin,Bin 3
13115,Georgia,Floyd,Bin 3
40025,Oklahoma,Cimarron,Bin 2
41037,Oregon,Lake,Bin 2
42083,Pennsylvania,McKean,Bin 5
54105,West Virginia,Wirt,Bin 3
55097,Wisconsin,Portage,Bin 6
55047,Wisconsin,Green Lake,Bin 2
40123,Oklahoma,Pontotoc,Bin 2
40097,Oklahoma,Mayes,Bin 2
27161,Minnesota,Waseca,Bin 4
27101,Minnesota,Murray,Bin 4
27039,Minnesota,Dodge,Bin 6
27113,Minnesota,Pennington,Bin 5
28085,Mississippi,Lincoln,Bin 3
42115,Pennsylvania,Susquehanna,Bin 3
46009,South Dakota,Bon Homme,Bin 2
47109,Tennessee,McNairy,Bin 2
47027,Tennessee,Clay,Bin 2
55107,Wisconsin,Rusk,Bin 5
55021,Wisconsin,Columbia,Bin 3
40149,Oklahoma,Washita,Bin 2
40131,Oklahoma,Rogers,Bin 3
40127,Oklahoma,Pushmataha,Bin 2
28079,Mississippi,Leake,Bin 5
28105,Mississippi,Oktibbeha,Bin 4
28067,Mississippi,Jones,Bin 2
28135,Mississippi,Tallahatchie,Bin 3
05119,Arkansas,Pulaski,Bin 3
55103,Wisconsin,Richland,Bin 3
55135,Wisconsin,Waupaca,Bin 5
55087,Wisconsin,Outagamie,Bin 6
40153,Oklahoma,Woodward,Bin 2
40069,Oklahoma,Johnston,Bin 2
42075,Pennsylvania,Lebanon,Bin 4
28115,Mississippi,Pontotoc,Bin 3
28123,Mississippi,Scott,Bin 4
28159,Mississippi,Winston,Bin 4
28043,Mississippi,Grenada,Bin 4
48197,Texas,Hardeman,Bin 6
48483,Texas,Wheeler,Bin 2
48017,Texas,Bailey,Bin 4
47175,Tennessee,Van Buren,Bin 3
48439,Texas,Tarrant,Bin 5
42021,Pennsylvania,Cambria,Bin 3
42081,Pennsylvania,Lycoming,Bin 6
28019,Mississippi,Choctaw,Bin 4
29101,Missouri,Johnson,Bin 5
29203,Missouri,Shannon,Bin 2
48485,Texas,Wichita,Bin 4
49027,Utah,Millard,Bin 2
51099,Virginia,King George,Bin 4
48307,Texas,McCulloch,Bin 4
48177,Texas,Gonzales,Bin 4
48221,Texas,Hood,Bin 6
42065,Pennsylvania,Jefferson,Bin 4
42009,Pennsylvania,Bedford,Bin 2
29073,Missouri,Gasconade,Bin 2
29109,Missouri,Lawrence,Bin 2
29079,Missouri,Grundy,Bin 5
29215,Missouri,Texas,Bin 3
51089,Virginia,Henry,Bin 5
48501,Texas,Yoakum,Bin 2
48227,Texas,Howard,Bin 4
48099,Texas,Coryell,Bin 6
48451,Texas,Tom Green,Bin 6
48149,Texas,Fayette,Bin 4
48447,Texas,Throckmorton,Bin 6
48009,Texas,Archer,Bin 6
42109,Pennsylvania,Snyder,Bin 5
42131,Pennsylvania,Wyoming,Bin 5
29175,Missouri,Randolph,Bin 3
29117,Missouri,Livingston,Bin 4
29125,Missouri,Maries,Bin 2
29205,Missouri,Shelby,Bin 2
51077,Virginia,Grayson,Bin 3
53059,Washington,Skamania,Bin 6
48013,Texas,Atascosa,Bin 3
48143,Texas,Erath,Bin 5
48375,Texas,Potter,Bin 4
48341,Texas,Moore,Bin 3
48233,Texas,Hutchinson,Bin 4
48319,Texas,Mason,Bin 2
45011,South Carolina,Barnwell,Bin 5
29057,Missouri,Dade,Bin 2
29185,Missouri,St. Clair,Bin 4
29199,Missouri,Scotland,Bin 2
30107,Montana,Wheatland,Bin 2
53003,Washington,Asotin,Bin 5
53023,Washington,Garfield,Bin 2
48019,Texas,Bandera,Bin 3
48279,Texas,Lamb,Bin 2
48175,Texas,Goliad,Bin 3
48023,Texas,Baylor,Bin 2
48317,Texas,Martin,Bin 2
45081,South Carolina,Saluda,Bin 4
45023,South Carolina,Chester,Bin 4
30017,Montana,Custer,Bin 6
30033,Montana,Garfield,Bin 6
30011,Montana,Carter,Bin 6
30109,Montana,Wibaux,Bin 6
54053,West Virginia,Mason,Bin 5
55079,Wisconsin,Milwaukee,Bin 6
48275,Texas,Knox,Bin 3
48425,Texas,Somervell,Bin 4
48163,Texas,Frio,Bin 5
48313,Texas,Madison,Bin 6
48411,Texas,San Saba,Bin 2
48263,Texas,Kent,Bin 6
46107,South Dakota,Potter,Bin 2
46037,South Dakota,Day,Bin 2
46035,South Dakota,Davison,Bin 6
46077,South Dakota,Kingsbury,Bin 4
46057,South Dakota,Hamlin,Bin 6
31089,Nebraska,Holt,Bin 2
31079,Nebraska,Hall,Bin 4
31119,Nebraska,Madison,Bin 4
55063,Wisconsin,La Crosse,Bin 5
55123,Wisconsin,Vernon,Bin 3
48075,Texas,Childress,Bin 5
48433,Texas,Stonewall,Bin 2
38089,North Dakota,Stark,Bin 2
38093,North Dakota,Stutsman,Bin 6
38043,North Dakota,Kidder,Bin 2
46007,South Dakota,Bennett,Bin 3
46019,South Dakota,Butte,Bin 6
31019,Nebraska,Buffalo,Bin 5
31159,Nebraska,Seward,Bin 3
31001,Nebraska,Adams,Bin 2
05111,Arkansas,Poinsett,Bin 2
05141,Arkansas,Van Buren,Bin 2
05079,Arkansas,Lincoln,Bin 2
48109,Texas,Culberson,Bin 6
48413,Texas,Schleicher,Bin 6
38045,North Dakota,LaMoure,Bin 2
39011,Ohio,Auglaize,Bin 5
39045,Ohio,Fairfield,Bin 6
46102,South Dakota,Oglala Lakota,Bin 6
47039,Tennessee,Decatur,Bin 2
21237,Kentucky,Wolfe,Bin 5
21153,Kentucky,Magoffin,Bin 4
31101,Nebraska,Keith,Bin 6
31003,Nebraska,Antelope,Bin 2
31141,Nebraska,Platte,Bin 5
48011,Texas,Armstrong,Bin 6
48095,Texas,Concho,Bin 2
49001,Utah,Beaver,Bin 2
51121,Virginia,Montgomery,Bin 4
39151,Ohio,Stark,Bin 6
39071,Ohio,Highland,Bin 3
39063,Ohio,Hancock,Bin 6
21223,Kentucky,Trimble,Bin 4
21103,Kentucky,Henry,Bin 5
22045,Louisiana,Iberia,Bin 2
22073,Louisiana,Ouachita,Bin 3
31143,Nebraska,Polk,Bin 4
31173,Nebraska,Thurston,Bin 3
31085,Nebraska,Hayes,Bin 6
51683,Virginia,Manassas,Bin 6
51049,Virginia,Cumberland,Bin 5
51540,Virginia,Charlottesville,Bin 5
39069,Ohio,Henry,Bin 3
39083,Ohio,Knox,Bin 4
39101,Ohio,Marion,Bin 6
39117,Ohio,Morrow,Bin 5
39055,Ohio,Geauga,Bin 6
22121,Louisiana,West Baton Rouge,Bin 2
23011,Maine,Kennebec,Bin 5
35006,New Mexico,Cibola,Bin 4
35041,New Mexico,Roosevelt,Bin 2
35059,New Mexico,Union,Bin 2
51036,Virginia,Charles City,Bin 3
51045,Virginia,Craig,Bin 4
51595,Virginia,Emporia,Bin 2
51600,Virginia,Fairfax,Bin 1
51678,Virginia,Lexington,Bin 6
39097,Ohio,Madison,Bin 5
39005,Ohio,Ashland,Bin 5
39031,Ohio,Coshocton,Bin 5
39047,Ohio,Fayette,Bin 5
26123,Michigan,Newaygo,Bin 3
26107,Michigan,Mecosta,Bin 3
26057,Michigan,Gratiot,Bin 5
26037,Michigan,Clinton,Bin 6
36117,New York,Wayne,Bin 6
36089,New York,St. Lawrence,Bin 6
51580,Virginia,Covington,Bin 4
51720,Virginia,Norton,Bin 2
54049,West Virginia,Marion,Bin 4
40103,Oklahoma,Noble,Bin 2
40055,Oklahoma,Greer,Bin 3
26133,Michigan,Osceola,Bin 2
26039,Michigan,Crawford,Bin 6
27037,Minnesota,Dakota,Bin 6
37181,North Carolina,Vance,Bin 6
37157,North Carolina,Rockingham,Bin 4
38001,North Dakota,Adams,Bin 6
38075,North Dakota,Renville,Bin 6
54101,West Virginia,Webster,Bin 3
54079,West Virginia,Putnam,Bin 5
40051,Oklahoma,Grady,Bin 3
27111,Minnesota,Otter Tail,Bin 6
27109,Minnesota,Olmsted,Bin 6
27085,Minnesota,McLeod,Bin 4
27095,Minnesota,Mille Lacs,Bin 6
39025,Ohio,Clermont,Bin 4
39037,Ohio,Darke,Bin 5
40053,Oklahoma,Grant,Bin 2
19025,Iowa,Calhoun,Bin 3
47111,Tennessee,Macon,Bin 5
48421,Texas,Sherman,Bin 6
06031,California,Kings,Bin 6
27153,Minnesota,Todd,Bin 3
27009,Minnesota,Benton,Bin 6
46047,South Dakota,Fall River,Bin 6
36085,New York,Richmond,Bin 1
01123,Alabama,Tallapoosa,Bin 3
18021,Indiana,Clay,Bin 4
46061,South Dakota,Hanson,Bin 6
46045,South Dakota,Edmunds,Bin 2
21057,Kentucky,Cumberland,Bin 2
26111,Michigan,Midland,Bin 4
12051,Florida,Hendry,Bin 6
13297,Georgia,Walton,Bin 6
13263,Georgia,Talbot,Bin 5
13277,Georgia,Tift,Bin 3
48365,Texas,Panola,Bin 5
47047,Tennessee,Fayette,Bin 4
37005,North Carolina,Alleghany,Bin 4
38021,North Dakota,Dickey,Bin 2
27123,Minnesota,Ramsey,Bin 6
27079,Minnesota,Le Sueur,Bin 2
16019,Idaho,Bonneville,Bin 5
16051,Idaho,Jefferson,Bin 4
17051,Illinois,Fayette,Bin 5
51071,Virginia,Giles,Bin 6
51710,Virginia,Norfolk,Bin 6
29105,Missouri,Laclede,Bin 5
50013,Vermont,Grand Isle,Bin 5
28073,Mississippi,Lamar,Bin 3
05065,Arkansas,Izard,Bin 2
08025,Colorado,Crowley,Bin 2
17147,Illinois,Piatt,Bin 3
17103,Illinois,Lee,Bin 6
17171,Illinois,Scott,Bin 2
55105,Wisconsin,Rock,Bin 6
56021,Wyoming,Laramie,Bin 5
42119,Pennsylvania,Union,Bin 6
53001,Washington,Adams,Bin 5
55139,Wisconsin,Winnebago,Bin 5
55019,Wisconsin,Clark,Bin 5
13159,Georgia,Jasper,Bin 5
17165,Illinois,Saline,Bin 6
18031,Indiana,Decatur,Bin 6
19011,Iowa,Benton,Bin 2
17009,Illinois,Brown,Bin 3
18097,Indiana,Marion,Bin 6
42047,Pennsylvania,Elk,Bin 4
26085,Michigan,Lake,Bin 2
28017,Mississippi,Chickasaw,Bin 4
29131,Missouri,Miller,Bin 3
01017,Alabama,Chambers,Bin 3
17007,Illinois,Boone,Bin 6
18091,Indiana,LaPorte,Bin 6
29115,Missouri,Linn,Bin 3
29103,Missouri,Knox,Bin 2
31023,Nebraska,Butler,Bin 2
31163,Nebraska,Sherman,Bin 2
37105,North Carolina,Lee,Bin 4
29135,Missouri,Moniteau,Bin 2
30065,Montana,Musselshell,Bin 6
31125,Nebraska,Nance,Bin 2
19191,Iowa,Winneshiek,Bin 5
20103,Kansas,Leavenworth,Bin 3
05087,Arkansas,Madison,Bin 5
08119,Colorado,Teller,Bin 6
13223,Georgia,Paulding,Bin 5
37107,North Carolina,Lenoir,Bin 2
35053,New Mexico,Socorro,Bin 6
36093,New York,Schenectady,Bin 6
37135,North Carolina,Orange,Bin 6
36087,New York,Rockland,Bin 2
01057,Alabama,Fayette,Bin 2
26019,Michigan,Benzie,Bin 4
13193,Georgia,Macon,Bin 4
16001,Idaho,Ada,Bin 6
37061,North Carolina,Duplin,Bin 2
